name,rating,review_count,latitude,longitude,postal_code,menu_data_updated,categories,City,State
Currylicious,4.5,194,33.97496321,-84.09312699,30096,1455364120,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Duluth,GA
Marlow's Tavern,4,217,33.99099374,-84.08591695,30097,1442031629,"[Category(name=u'Pub gastronomique', alias=u'gastropubs'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Burger', alias=u'burgers')]",Duluth,GA
Kabobish,4,190,33.95664379,-84.1309562,30096,,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Perse/Iranien', alias=u'persian'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Duluth,GA
The Juicy Crab,4,75,33.9598386,-84.13526081,30096,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Duluth,GA
Jang Su Jang,4,274,33.95716858,-84.13884735,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Lotus Vietnamese,4.5,155,33.9696083,-84.1433792,30096,1457950703,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Duluth,GA
RW's Subs,5,37,33.96378708,-84.1269989,30096,,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Soupe', alias=u'soup'), Category(name=u'Sandwich', alias=u'sandwiches')]",Duluth,GA
J's Mini Hot Pot,4.5,172,33.95981477,-84.13483877,30096,1460031964,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Fondue chinoise', alias=u'hotpot')]",Duluth,GA
Dan Moo Ji,4,208,33.961017,-84.140711,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Ping's Place,4.5,60,33.96389,-84.13485,30096,,"[Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese')]",Duluth,GA
Opa! Gyros & Kabob,4.5,136,34.02227783,-84.14353943,30097,1442081990,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Grec', alias=u'greek')]",Duluth,GA
678,4,216,33.95356708,-84.14221443,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Oh! My SamGyupSal,4,195,34.00019,-84.16956,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Duluth,GA
Tokyo Shokudo,4,80,33.99785614,-84.16817474,30096,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Duluth,GA
Amazing Burger,4,98,33.96074,-84.1449,30096,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]",Duluth,GA
Masterpiece,3.5,49,33.9769829,-84.1618156,30096,,"[Category(name=u'Restaurant du Szechuan', alias=u'szechuan')]",Duluth,GA
Haru Ichiban,4,257,33.95770088,-84.13699888,30096,1442285542,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Duluth,GA
La Madeleine,4,136,33.95976639,-84.13880157,30096,1441994392,"[Category(name=u'Restaurant Fran\xe7ais', alias=u'french'), Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Sandwich', alias=u'sandwiches')]",Duluth,GA
Naan 'N Curry,4,115,33.95804409,-84.11200278,30096,,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Duluth,GA
Luciano's Ristorante Italiano,4,216,33.99706087,-84.08963753,30097,1442029198,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Duluth,GA
Kabobs House,4,36,33.96142268,-84.1425186,30096,,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Boucherie charcuterie', alias=u'meats')]",Duluth,GA
Xin's Chinese Cuisine,4,55,33.9771384,-84.1616821,30096,,"[Category(name=u'Restaurant du Szechuan', alias=u'szechuan')]",Duluth,GA
Taco El Dorado,4,104,33.96933027,-84.1455853,30096,,"[Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Duluth,GA
Banh Mi Cafe,4,161,33.960679,-84.132146,30096,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Duluth,GA
Sky Bbq,4.5,15,33.9459199,-84.1254388,30096,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Duluth,GA
C'est Si Bon,4.5,21,33.9656528,-84.1340472,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Salle de concert', alias=u'musicvenues')]",Duluth,GA
Capaldis New York Pizza Company,4.5,71,34.02024603,-84.15788305,30097,,"[Category(name=u'Pizza', alias=u'pizza')]",Duluth,GA
Blazin Cajun,3.5,59,33.94236141,-84.15920187,30096,1455613537,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun')]",Duluth,GA
Honey Pig,3.5,401,33.96562,-84.13302,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Pho Dai Loi 3,4,104,33.941902,-84.1227825,30096,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Duluth,GA
Manna Korean Snack Restaurant,4,29,33.9684837,-84.1446679,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Sakura Garden,5,9,33.9992025,-84.14600473,30096,,"[Category(name=u'Restaurant Japonais', alias=u'japanese')]",Duluth,GA
Top Clay Pot,4,16,33.9623738,-84.1315104,30096,1460491752,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Fondue chinoise', alias=u'hotpot'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Duluth,GA
Armando's Caribe,4,131,34.02040482,-84.15853119,30097,1441972351,"[Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Duluth,GA
Moksha Kitchen,4,79,34.01625,-84.16289,30096,,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Duluth,GA
Mizumi Ramen,3.5,128,34.00151421,-84.08246374,30097,,"[Category(name=u'Ramen', alias=u'ramen')]",Duluth,GA
Bahama Breeze,3.5,184,33.94914281,-84.12703135,30096,1460308043,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Am\xe9rique latine', alias=u'latin')]",Duluth,GA
Bonjuk Restaurant,4,29,33.97520447,-84.15892029,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Mostro Burger,4.5,17,33.94608688,-84.12368774,30096,,"[Category(name=u'Restaurant P\xe9ruvien', alias=u'peruvian'), Category(name=u'Burger', alias=u'burgers')]",Duluth,GA
Pattaya Cafe,4,40,34.00531931,-84.17386101,30096,1455873607,"[Category(name=u'Tha\xef', alias=u'thai'), Category(name=u'Restaurant Indon\xe9sien', alias=u'indonesian')]",Duluth,GA
Curry Cuisine,5,8,33.96044281,-84.12594281,30096,1460572718,"[Category(name=u'Restaurant Indien', alias=u'indpak')]",Duluth,GA
Duluth Rexall Grill,4,43,34.00060654,-84.14559937,30096,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Duluth,GA
Sushi Osaka,4.5,23,33.99720004,-84.0942163,30097,,"[Category(name=u'Sushi', alias=u'sushi')]",Duluth,GA
Las Costas Nayaritas,4,29,33.9432182,-84.1239471,30096,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Mexicain', alias=u'mexican')]",Duluth,GA
A-Hyang,4,47,33.9569435,-84.1415482,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
The Melting Pot,4,85,33.95851962,-84.13517028,30096,1460308040,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Duluth,GA
1818 Club,4.5,8,33.992446,-84.091851,30097,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Duluth,GA
Oishi Noodles,4,23,34.04483654,-84.17720167,30097,,"[Category(name=u'Restaurant Japonais', alias=u'japanese')]",Duluth,GA
The Stone Grill,3.5,28,33.96961975,-84.14337921,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Yummy Place,3.5,65,33.956665,-84.139858,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Raku Tonkatsu + Ramen,3.5,164,33.96961975,-84.14337921,30096,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Iron Age,3.5,524,33.9557418,-84.1352257,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Duluth,GA
Shabu & Shabu,3.5,50,33.96957783,-84.1473514,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Fondue chinoise', alias=u'hotpot')]",Duluth,GA
Best BBQ Cantonese Cuisine,3.5,62,33.96384048,-84.1348114,30096,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Cantonais', alias=u'cantonese')]",Duluth,GA
So Gong Dong Tofu BBQ,4,30,33.96206875,-84.13494497,30096,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Duluth,GA
Jang Won Jung,4,28,33.97490804,-84.16064999,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Don Soo Baek,4,19,33.96620634,-84.13390238,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
China Cafe,3.5,62,33.98561,-84.17047,30096,1455964932,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Duluth,GA
Super Hibachi Buffet,3.5,55,33.94609,-84.12369,30096,,"[Category(name=u'Buffet', alias=u'buffets'), Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Sushi', alias=u'sushi')]",Duluth,GA
TJ House,4,12,33.96113792,-84.14450343,30096,,"[Category(name=u'Restaurant Cantonais', alias=u'cantonese')]",Duluth,GA
Blue Fin Sushi,3.5,38,34.0231209,-84.148735,30097,1441999579,"[Category(name=u'Restaurant Japonais', alias=u'japanese')]",Duluth,GA
New Saigon,4,72,33.9615822,-84.1444778,30096,,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese'), Category(name=u'Tha\xef', alias=u'thai')]",Duluth,GA
Cafe Todahmgol,3.5,49,33.96596,-84.14124,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Mama's Paradise Restaurant,4,30,33.97495126,-84.09311861,30096,,"[Category(name=u'Restaurant Carib\xe9en', alias=u'caribbean'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Duluth,GA
Harue Food & Cafe,4,38,34.00043828,-84.16949183,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Duluth,GA
Ming's BBQ,3.5,191,33.95647343,-84.13493097,30096,1442033925,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Duluth,GA
Udipi Cafe,3.5,65,34.01541138,-84.16372681,30096,1442033446,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian')]",Duluth,GA
Golden House,3.5,146,33.94465252,-84.12431509,30096,,"[Category(name=u'Dim Sum', alias=u'dimsum'), Category(name=u'Restaurant Cantonais', alias=u'cantonese')]",Duluth,GA
Laser Voyage Cafe,4.5,18,34.02452,-84.1063,30097,,"[Category(name=u""Salle de jeux d'arcade"", alias=u'arcades'), Category(name=u'Caf\xe9', alias=u'cafes')]",Duluth,GA
Humble House,4,16,33.96389,-84.13485,30096,,"[Category(name=u'Restaurant du Szechuan', alias=u'szechuan')]",Duluth,GA
Flying Roll,4.5,164,34.01423645,-84.16478729,30096,,"[Category(name=u'Sushi', alias=u'sushi')]",Duluth,GA
Fat Crab,4,129,34.00295489,-84.17194378,30096,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",Duluth,GA
Breakers Korean BBQ & Grill,4.5,381,33.9573288,-84.1288681,30096,1448250956,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Duluth,GA
Kurt's Bistro,4.5,125,34.01599503,-84.16479492,30096,1460084586,"[Category(name=u'Restaurant Europ\xe9en moderne', alias=u'modern_european'), Category(name=u'Restaurant Allemand', alias=u'german'), Category(name=u'Restaurant Grill', alias=u'steak')]",Duluth,GA
ROMA Italiano Ristorante,4.5,67,34.0061646,-84.1705017,30096,1451472843,"[Category(name=u'Restaurant Italien', alias=u'italian')]",Duluth,GA
Mama's Kitchen,4.5,18,34.04521423,-84.1781675,30097,,"[Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese')]",Duluth,GA
Park Cafe,4,151,34.00334,-84.1456,30096,1441991328,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Duluth,GA
MJ Korean Tacos & Wings,4,282,33.96615116,-84.13375139,30096,1442104445,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Sandwich', alias=u'sandwiches')]",Duluth,GA
Georgia French Bakery & Cafe,4.5,104,33.96068573,-84.13214874,30096,,"[Category(name=u'Boulanger & P\xe2tissier', alias=u'bakeries'), Category(name=u'Restaurant Fran\xe7ais', alias=u'french'), Category(name=u'Sandwich', alias=u'sandwiches')]",Duluth,GA
Kabobish,4,190,33.95664379,-84.1309562,30096,,"[Category(name=u'Restaurant Indien', alias=u'indpak'), Category(name=u'Restaurant Perse/Iranien', alias=u'persian'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Duluth,GA
Lotus Vietnamese,4.5,155,33.9696083,-84.1433792,30096,1457950703,"[Category(name=u'Restaurant Vietnamien', alias=u'vietnamese')]",Duluth,GA
The Juicy Crab,4,75,33.9598386,-84.13526081,30096,,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Duluth,GA
Jang Su Jang,4,274,33.95716858,-84.13884735,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Oh! My SamGyupSal,4,195,34.00019,-84.16956,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean'), Category(name=u'Viandes et Barbecue', alias=u'bbq')]",Duluth,GA
RW's Subs,5,37,33.96378708,-84.1269989,30096,,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Soupe', alias=u'soup'), Category(name=u'Sandwich', alias=u'sandwiches')]",Duluth,GA
Tokyo Shokudo,4,80,33.99785614,-84.16817474,30096,,"[Category(name=u'Restaurant Japonais', alias=u'japanese'), Category(name=u'Sushi', alias=u'sushi')]",Duluth,GA
Dan Moo Ji,4,208,33.961017,-84.140711,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
J's Mini Hot Pot,4.5,172,33.95981477,-84.13483877,30096,1460031964,"[Category(name=u'Restaurant Chinois', alias=u'chinese'), Category(name=u'Fondue chinoise', alias=u'hotpot')]",Duluth,GA
Masterpiece,3.5,49,33.9769829,-84.1618156,30096,,"[Category(name=u'Restaurant du Szechuan', alias=u'szechuan')]",Duluth,GA
678,4,216,33.95356708,-84.14221443,30096,,"[Category(name=u'Restaurant Cor\xe9en', alias=u'korean')]",Duluth,GA
Ping's Place,4.5,60,33.96389,-84.13485,30096,,"[Category(name=u'Restaurant ta\xefwanais', alias=u'taiwanese')]",Duluth,GA
Opa! Gyros & Kabob,4.5,136,34.02227783,-84.14353943,30097,1442081990,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Grec', alias=u'greek')]",Duluth,GA
Amazing Burger,4,98,33.96074,-84.1449,30096,,"[Category(name=u'Ailes de poulet', alias=u'chicken_wings'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Fast Food', alias=u'hotdogs')]",Duluth,GA
Cafe Sababa - Mediterranean Grill,4.5,210,33.92822,-84.31161,30338,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Dunwoody,GA
Seasons 52,4,382,33.9285664,-84.33988023,30346,1459986964,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Dunwoody,GA
E. 48th Street Market,4.5,118,33.95831553,-84.30393525,30338,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Deli', alias=u'delis')]",Dunwoody,GA
Village Burger,4,226,33.94936122,-84.33265328,30338,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Newk's Eatery - Dunwoody,4,27,33.9204489,-84.3427342,30346,,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Dunwoody,GA
The Capital Grille,4,122,33.9265296,-84.34050519,30346,1460110860,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Dunwoody,GA
Asian Cafe,4,44,33.9579874,-84.3027243,30338,1455484074,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Dunwoody,GA
Joey D's Oak Room,3.5,250,33.92967,-84.34597,30338,1460486016,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Dunwoody,GA
Crema Espresso Gourmet,4,120,33.95794,-84.30234097,30338,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Vino Venue,4,60,33.92207718,-84.31570435,30338,1460233002,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Dunwoody,GA
Eastern China Taste,4,46,33.95107959,-84.33772107,30338,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Dunwoody,GA
Cafe Sababa - Mediterranean Grill,4.5,210,33.92822,-84.31161,30338,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Dunwoody,GA
E. 48th Street Market,4.5,118,33.95831553,-84.30393525,30338,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Deli', alias=u'delis')]",Dunwoody,GA
Farm Burger,4,304,33.92283458,-84.31530431,30338,1442106400,"[Category(name=u'Burger', alias=u'burgers')]",Dunwoody,GA
Seasons 52,4,382,33.9285664,-84.33988023,30346,1459986964,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Dunwoody,GA
Village Burger,4,226,33.94936122,-84.33265328,30338,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Asian Cafe,4,44,33.9579874,-84.3027243,30338,1455484074,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Dunwoody,GA
Crema Espresso Gourmet,4,120,33.95794,-84.30234097,30338,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Newk's Eatery - Dunwoody,4,27,33.9204489,-84.3427342,30346,,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Dunwoody,GA
The Capital Grille,4,122,33.9265296,-84.34050519,30346,1460110860,"[Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Dunwoody,GA
Joey D's Oak Room,3.5,250,33.92967,-84.34597,30338,1460486016,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Dunwoody,GA
Vino Venue,4,60,33.92207718,-84.31570435,30338,1460233002,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Dunwoody,GA
Eastern China Taste,4,46,33.95107959,-84.33772107,30338,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Dunwoody,GA
Dunwoody Bistro,4,15,33.9585114,-84.3026428,30338,1460032629,"[Category(name=u'Restaurant Europ\xe9en moderne', alias=u'modern_european'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Cafe Sababa - Mediterranean Grill,4.5,210,33.92822,-84.31161,30338,,"[Category(name=u'Restaurant M\xe9diterran\xe9en', alias=u'mediterranean'), Category(name=u'Restaurant Moyen-Orient', alias=u'mideastern')]",Dunwoody,GA
E. 48th Street Market,4.5,118,33.95831553,-84.30393525,30338,,"[Category(name=u'Restaurant Italien', alias=u'italian'), Category(name=u'Produits du monde', alias=u'ethnicmarkets'), Category(name=u'Deli', alias=u'delis')]",Dunwoody,GA
Village Burger,4,226,33.94936122,-84.33265328,30338,,"[Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Newk's Eatery - Dunwoody,4,27,33.9204489,-84.3427342,30346,,"[Category(name=u'Salade', alias=u'salad'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican')]",Dunwoody,GA
Joey D's Oak Room,3.5,250,33.92967,-84.34597,30338,1460486016,"[Category(name=u'Restaurant de fruits de mer', alias=u'seafood'), Category(name=u'Restaurant Grill', alias=u'steak'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",Dunwoody,GA
Asian Cafe,4,44,33.9579874,-84.3027243,30338,1455484074,"[Category(name=u'Restaurant Asiatique', alias=u'asianfusion')]",Dunwoody,GA
Crema Espresso Gourmet,4,120,33.95794,-84.30234097,30338,,"[Category(name=u'Caf\xe9 et th\xe9', alias=u'coffee'), Category(name=u'Caf\xe9', alias=u'cafes'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Vino Venue,4,60,33.92207718,-84.31570435,30338,1460233002,"[Category(name=u'Restaurant Am\xe9ricain', alias=u'newamerican'), Category(name=u'Bar \xe0 vins', alias=u'wine_bars')]",Dunwoody,GA
Eastern China Taste,4,46,33.95107959,-84.33772107,30338,,"[Category(name=u'Restaurant Chinois', alias=u'chinese')]",Dunwoody,GA
Wing Factory - Dunwoody,4,27,33.94844048,-84.33770779,30338,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Bar des sports', alias=u'sportsbars'), Category(name=u'Ailes de poulet', alias=u'chicken_wings')]",Dunwoody,GA
Dunwoody Bistro,4,15,33.9585114,-84.3026428,30338,1460032629,"[Category(name=u'Restaurant Europ\xe9en moderne', alias=u'modern_european'), Category(name=u'Sandwich', alias=u'sandwiches')]",Dunwoody,GA
Louisiana Bistreaux,4.5,213,33.6592445,-84.4342194,30344,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun')]",East Point,GA
Thumbs Up Diner,4,240,33.678855,-84.441703,30344,,"[Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",East Point,GA
Debbie's Delights,4,89,33.67885856,-84.44214779,30344,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",East Point,GA
Taco Pete,4,79,33.6746101,-84.4421692,30344,1450948739,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog')]",East Point,GA
Lov'n It Live,4,52,33.678878,-84.441825,30344,1459978501,"[Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Aliments crus & vivants', alias=u'raw_food')]",East Point,GA
Oz Pizza,4,126,33.678634,-84.440711,30344,1442285709,"[Category(name=u'Pizza', alias=u'pizza')]",East Point,GA
East Point Corner Tavern,3.5,110,33.67931747,-84.4405899,30344,1442285712,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",East Point,GA
Louisiana Bistreaux,4.5,213,33.6592445,-84.4342194,30344,,"[Category(name=u'Restaurant Cr\xe9ole', alias=u'cajun')]",East Point,GA
Debbie's Delights,4,89,33.67885856,-84.44214779,30344,,"[Category(name=u'Cuisine du sud des \xc9tats-Unis', alias=u'southern'), Category(name=u'Petit d\xe9jeuner & brunch', alias=u'breakfast_brunch')]",East Point,GA
Taco Pete,4,79,33.6746101,-84.4421692,30344,1450948739,"[Category(name=u'Restaurant Mexicain', alias=u'mexican'), Category(name=u'Burger', alias=u'burgers'), Category(name=u'Hot Dog', alias=u'hotdog')]",East Point,GA
Lov'n It Live,4,52,33.678878,-84.441825,30344,1459978501,"[Category(name=u'Restaurant V\xe9g\xe9tarien', alias=u'vegetarian'), Category(name=u'Aliments crus & vivants', alias=u'raw_food')]",East Point,GA
Oz Pizza,4,126,33.678634,-84.440711,30344,1442285709,"[Category(name=u'Pizza', alias=u'pizza')]",East Point,GA
East Point Corner Tavern,3.5,110,33.67931747,-84.4405899,30344,1442285712,"[Category(name=u'Bar', alias=u'bars'), Category(name=u'Restaurant Am\xe9ricain (traditionnel)', alias=u'tradamerican')]",East Point,GA
This Is It! BBQ & Seafood,3.5,145,33.65584,-84.49951,30344,,"[Category(name=u'Viandes et Barbecue', alias=u'bbq'), Category(name=u'Cuisine afro-am\xe9ricaine', alias=u'soulfood'), Category(name=u'Restaurant de fruits de mer', alias=u'seafood')]",East Point,GA
